Id;y1;y2;y3;y4;y5
3954;130.2;234.8;0.0;112;100.0
3955;110.7;194.4;0.0;42;100.0
3956;88.6;145.7;0.0;76;100.0
3957;72.6;140.2;0.0;48;100.0
3958;71.3;98.1;0.0;60;100.0
3959;66.9;84.4;0.0;78;100.0
3960;66.1;81.3;0.0;48;100.0
3961;70.9;75.9;0.0;52;100.0
3962;67.9;82.2;0.0;74;100.0
3963;68.0;77.1;0.0;42;0.0
3964;70.0;72.4;0.0;62;100.0
3965;65.4;82.6;0.0;32;100.0
3966;66.2;95.2;0.0;70;100.0
3967;69.2;102.1;0.0;80;200.0
3968;81.8;123.1;0.0;30;100.0
3969;83.9;142.9;0.0;56;100.0
3970;89.8;131.9;0.0;100;100.0
3971;85.4;132.0;0.0;36;100.0
3972;78.8;135.3;0.0;78;100.0
3973;72.3;141.2;0.0;112;100.0
3974;68.6;132.9;0.0;34;100.0
3975;68.8;125.1;0.0;114;100.0
3976;71.1;132.4;0.0;42;100.0
3977;66.9;131.3;0.0;94;100.0
3978;66.2;132.2;0.0;62;100.0
3979;70.4;121.1;0.0;62;100.0
3980;68.3;103.4;0.0;54;100.0
3981;67.8;90.8;0.0;72;100.0
3982;69.1;87.2;0.0;62;100.0
3983;67.8;79.8;0.0;80;100.0
3984;69.2;90.0;0.0;40;0.0
3985;70.1;82.6;0.0;66;100.0
3986;67.1;74.0;0.0;36;100.0
3987;68.9;80.1;0.0;74;0.0
3988;69.9;70.2;0.0;76;100.0
3989;67.0;77.1;0.0;32;100.0
3990;68.8;90.2;0.0;56;100.0
3991;75.4;105.7;0.0;80;100.0
3992;85.9;101.3;0.0;28;100.0
3993;87.4;100.2;0.0;66;100.0
3994;93.5;107.4;0.0;82;100.0
3995;93.3;115.9;0.0;28;100.0
3996;91.6;115.9;0.0;74;100.0
3997;87.4;110.9;0.0;80;100.0
3998;80.7;115.8;0.0;30;100.0
3999;84.2;118.9;0.0;80;100.0
4000;83.8;115.2;0.0;66;100.0
4001;66.5;117.8;0.0;42;100.0
4002;69.5;117.7;0.0;84;100.0
4003;70.0;118.2;0.0;42;100.0
4004;68.2;115.1;0.0;56;100.0
4005;70.8;101.1;0.0;74;100.0
4006;70.7;111.6;0.0;34;100.0
4007;77.7;110.5;0.0;78;100.0
4008;81.2;97.6;0.0;46;100.0
4009;82.4;112.4;0.0;56;0.0
4010;84.1;135.4;0.0;30;100.0
4011;82.3;170.1;0.0;36;100.0
4012;80.2;201.6;0.0;74;0.0
4013;104.1;249.7;0.0;34;200.0
4014;143.6;265.5;0.0;68;200.0
4015;186.0;308.1;0.0;72;300.0
4016;203.5;367.5;0.0;36;300.0
4017;205.4;372.6;0.0;108;400.0
4018;216.8;390.7;0.0;100;300.0
4019;222.7;427.1;0.0;48;400.0
4020;217.0;429.0;0.0;104;300.0
4021;219.3;417.4;0.0;92;300.0
4022;187.7;395.0;0.0;128;200.0
4023;178.3;386.1;0.0;134;300.0
4024;182.3;383.5;0.0;134;200.0
4025;164.5;319.2;0.0;92;200.0
4026;135.9;254.3;0.0;64;100.0
4027;118.3;222.4;0.0;76;100.0
4028;85.7;176.7;0.0;40;100.0
4029;83.1;153.1;0.0;60;200.0
4030;77.8;112.6;0.0;80;100.0
4031;73.1;100.8;0.0;42;0.0
4032;74.1;98.5;0.0;60;100.0
4033;75.7;105.1;0.0;78;100.0
4034;73.0;112.2;0.0;38;100.0
4035;70.7;109.7;0.0;64;100.0
4036;78.5;115.4;0.0;70;100.0
4037;98.5;171.9;0.0;48;200.0
4038;129.1;248.0;0.0;66;200.0
4039;173.3;321.8;0.0;68;400.0
4040;203.3;374.6;0.0;98;300.0
4041;200.4;403.6;0.0;70;500.0
4042;208.6;452.8;0.0;100;400.0
4043;235.0;432.0;0.0;118;300.0
4044;225.3;400.7;0.0;86;400.0
4045;197.2;401.5;0.0;114;300.0
4046;187.2;370.1;0.0;164;300.0
4047;180.5;356.5;0.0;180;300.0
4048;188.9;347.5;0.0;152;300.0
4049;161.0;318.2;0.0;88;200.0
4050;133.9;260.5;0.0;78;200.0
4051;125.0;243.3;0.0;62;100.0
4052;97.9;189.7;0.0;78;100.0
4053;78.6;131.0;0.0;48;200.0
4054;73.7;97.7;0.0;74;100.0
4055;72.1;108.9;0.0;42;100.0
4056;70.9;100.1;0.0;72;0.0
4057;72.6;106.8;0.0;70;200.0
4058;72.3;108.8;0.0;38;100.0
4059;70.2;113.5;0.0;66;0.0
4060;75.2;114.6;0.0;66;100.0
4061;90.8;166.7;0.0;48;200.0
4062;136.0;236.2;0.0;74;200.0
4063;193.5;322.9;0.0;60;400.0
4064;223.9;368.6;0.0;122;400.0
4065;222.9;413.9;0.0;138;500.0
4066;229.7;452.3;0.0;58;400.0
4067;219.9;429.1;0.0;104;300.0
4068;221.6;410.8;0.0;0;400.0
4069;218.4;395.7;0.0;0;300.0
4070;219.4;384.7;0.0;0;300.0
4071;202.9;356.9;0.0;0;200.0
4072;202.5;355.7;0.0;0;300.0
4073;172.3;321.2;0.0;0;300.0
4074;144.8;274.6;0.0;0;100.0
4075;139.7;225.0;0.0;0;100.0
4076;104.9;179.9;0.0;0;200.0
4077;96.3;152.6;0.0;0;100.0
4078;82.4;106.0;0.0;0;100.0
4079;74.0;113.7;0.0;0;100.0
4080;73.7;105.3;0.0;0;100.0
4081;72.2;100.5;0.0;0;100.0
4082;70.8;115.7;0.0;0;100.0
4083;74.2;117.1;0.0;0;0.0
4084;78.1;123.5;0.0;0;100.0
4085;95.9;181.4;0.0;0;200.0
4086;147.4;212.8;0.0;0;300.0
4087;186.2;296.9;0.0;0;300.0
4088;223.6;351.8;0.0;0;500.0
4089;224.4;372.6;0.0;0;400.0
4090;229.2;403.7;0.0;0;400.0
4091;221.8;403.8;0.0;0;400.0
4092;219.5;366.6;0.0;0;400.0
4093;222.8;394.3;0.0;0;400.0
4094;213.0;414.3;0.0;0;300.0
4095;200.0;411.3;0.0;0;400.0
4096;199.4;412.1;0.0;0;300.0
4097;166.1;350.0;0.0;0;200.0
4098;143.6;272.4;0.0;0;200.0
4099;127.9;230.3;0.0;0;200.0
4100;114.2;173.5;0.0;0;100.0
4101;103.6;158.0;0.0;0;100.0
4102;90.8;135.8;0.0;0;100.0
4103;88.6;104.8;0.0;0;100.0
4104;87.1;87.4;0.0;0;100.0
4105;87.9;95.8;0.0;0;100.0
4106;86.8;107.6;0.0;0;100.0
4107;87.7;116.6;0.0;0;100.0
4108;92.9;115.7;0.0;0;100.0
4109;108.9;150.2;0.0;0;100.0
4110;147.7;232.6;0.0;0;300.0
4111;191.7;302.4;0.0;0;400.0
4112;212.9;386.0;0.0;0;300.0
4113;212.9;412.5;0.0;0;400.0
4114;207.5;403.3;0.0;0;400.0
4115;204.9;390.3;0.0;0;300.0
4116;204.8;370.7;0.0;0;300.0
4117;215.6;356.7;0.0;0;300.0
4118;209.4;331.7;0.0;0;200.0
4119;189.2;327.2;0.0;0;200.0
4120;184.5;318.8;0.0;0;200.0
4121;156.1;282.2;0.0;0;100.0
4122;130.2;230.7;0.0;0;200.0
4123;118.8;203.6;0.0;0;100.0
4124;105.4;168.6;0.0;0;100.0
4125;103.6;149.7;0.0;0;100.0
4126;97.1;131.8;0.0;0;0.0
4127;95.9;109.8;0.0;0;100.0
4128;97.2;111.7;0.0;0;100.0
4129;94.9;112.8;0.0;0;0.0
4130;95.5;103.9;0.0;0;100.0
4131;98.0;101.8;0.0;0;100.0
4132;98.5;101.8;0.0;0;100.0
4133;87.7;105.1;0.0;0;100.0
4134;73.7;95.6;0.0;0;100.0
4135;69.1;106.8;0.0;0;100.0
4136;70.8;143.6;0.0;0;100.0
4137;71.4;141.3;0.0;0;200.0
4138;71.0;156.9;0.0;0;100.0
4139;70.5;126.4;0.0;0;100.0
4140;71.6;146.7;0.0;0;100.0
4141;73.6;137.4;0.0;0;100.0
4142;73.2;138.9;0.0;0;100.0
4143;73.0;135.7;0.0;0;100.0
4144;72.1;124.2;0.0;0;200.0
4145;70.7;123.6;0.0;0;100.0
4146;68.6;123.9;0.0;0;100.0
4147;68.1;112.9;0.0;0;100.0
4148;68.1;88.0;0.0;0;100.0
4149;67.9;84.8;0.0;0;100.0
4150;67.3;85.8;0.0;0;0.0
4151;68.5;80.1;0.0;0;100.0
4152;68.3;81.2;0.0;0;100.0
4153;67.5;73.2;0.0;0;0.0
4154;67.8;79.2;0.0;0;100.0
4155;66.4;79.3;0.0;0;100.0
4156;66.5;75.2;0.0;0;0.0
4157;65.8;71.9;0.0;0;100.0
4158;67.5;98.4;0.0;0;100.0
4159;69.4;99.8;0.0;0;200.0
4160;69.6;97.3;0.0;0;100.0
4161;69.8;93.3;0.0;0;100.0
4162;71.0;95.4;0.0;0;100.0
4163;72.4;102.6;0.0;0;100.0
4164;73.0;103.3;0.0;0;100.0
4165;73.6;105.3;0.0;0;100.0
4166;73.0;110.5;0.0;0;100.0
4167;72.5;106.7;0.0;0;100.0
4168;72.8;107.4;0.0;0;100.0
4169;71.2;107.5;0.0;0;100.0
4170;67.9;114.0;0.0;0;100.0
4171;66.5;111.3;0.0;0;200.0
4172;66.6;99.3;0.0;0;100.0
4173;67.5;90.3;0.0;0;100.0
4174;73.5;91.4;0.0;0;0.0
4175;67.5;91.8;0.0;0;100.0
4176;68.6;95.9;0.0;0;100.0
4177;70.5;107.6;0.0;0;0.0
4178;76.8;112.5;0.0;0;100.0
4179;80.0;143.4;0.0;0;100.0
4180;82.5;189.7;0.0;0;0.0
4181;99.0;237.7;0.0;0;200.0
4182;130.6;275.2;0.0;0;100.0
4183;174.4;308.8;0.0;0;200.0
4184;192.3;348.6;0.0;0;200.0
4185;189.0;374.7;0.0;0;200.0
4186;181.6;363.2;0.0;0;200.0
4187;199.1;355.7;0.0;0;200.0
4188;200.1;318.9;0.0;0;200.0
4189;201.9;347.3;0.0;0;100.0
4190;203.1;341.9;0.0;0;200.0
4191;188.0;323.8;0.0;0;200.0
4192;185.3;327.3;0.0;0;100.0
4193;159.0;286.0;0.0;0;200.0
4194;132.1;231.6;0.0;0;100.0
4195;123.1;192.9;0.0;0;100.0
4196;111.4;154.5;0.0;0;100.0
4197;107.1;128.8;0.0;0;100.0
4198;102.7;114.0;0.0;0;0.0
4199;102.2;89.1;0.0;0;100.0
4200;98.4;86.1;0.0;0;0.0
4201;100.9;83.7;0.0;0;100.0
4202;100.9;95.8;0.0;0;100.0
4203;99.0;102.0;0.0;0;0.0
4204;104.7;102.6;0.0;0;100.0
4205;117.8;123.8;0.0;0;200.0
4206;133.0;171.3;0.0;0;200.0
4207;173.4;288.2;0.0;0;200.0
4208;190.2;358.4;0.0;0;200.0
4209;190.9;414.8;0.0;0;300.0
4210;197.5;380.2;0.0;0;200.0
4211;195.0;363.5;0.0;0;300.0
4212;194.9;343.4;0.0;0;100.0
4213;194.9;337.1;0.0;0;200.0
4214;191.9;332.9;0.0;0;200.0
4215;185.4;320.5;0.0;0;200.0
4216;183.6;313.5;0.0;0;200.0
4217;161.3;278.8;0.0;0;100.0
4218;134.3;226.6;0.0;0;200.0
4219;124.8;195.1;0.0;0;100.0
4220;111.5;144.8;0.0;0;100.0
4221;109.3;117.2;0.0;0;100.0
4222;101.2;106.4;0.0;0;100.0
4223;100.9;86.2;0.0;0;0.0
4224;100.5;93.3;0.0;0;100.0
4225;98.4;90.9;0.0;0;100.0
4226;98.6;102.1;0.0;0;0.0
4227;99.8;101.1;0.0;0;100.0
4228;98.7;100.8;0.0;0;100.0
4229;107.9;128.5;0.0;0;200.0
4230;128.9;190.6;0.0;0;200.0
4231;178.6;285.8;0.0;0;300.0
4232;195.8;353.7;0.0;0;300.0
4233;200.2;364.9;0.0;0;300.0
4234;188.7;334.7;0.0;0;300.0
4235;188.6;365.8;0.0;0;300.0
4236;196.8;329.4;0.0;0;300.0
4237;206.0;329.9;0.0;0;200.0
4238;204.2;354.9;0.0;0;300.0
4239;192.8;344.8;0.0;0;300.0
4240;194.6;330.2;0.0;0;200.0
4241;165.7;291.1;0.0;0;200.0
4242;140.6;222.7;0.0;0;100.0
4243;131.2;197.7;0.0;0;200.0
4244;117.8;136.2;0.0;0;100.0
4245;83.8;118.0;0.0;0;100.0
4246;79.9;96.9;0.0;0;100.0
4247;78.3;88.0;0.0;0;100.0
4248;72.7;89.3;0.0;0;0.0
4249;74.8;83.6;0.0;0;100.0
4250;75.1;95.6;0.0;0;100.0
4251;72.0;104.6;0.0;0;100.0
4252;75.0;100.9;0.0;0;100.0
4253;94.5;132.2;0.0;0;100.0
4254;129.3;190.4;0.0;0;300.0
4255;177.7;255.7;0.0;0;200.0
4256;198.3;311.7;0.0;0;300.0
4257;194.4;360.9;0.0;0;300.0
4258;194.0;334.4;0.0;0;300.0
4259;197.6;359.3;0.0;0;400.0
4260;206.3;292.4;0.0;0;300.0
4261;211.4;313.8;0.0;0;300.0
4262;209.5;332.7;0.0;0;400.0
4263;202.1;321.3;0.0;0;300.0
4264;204.8;327.6;0.0;0;300.0
4265;153.2;300.8;0.0;0;200.0
4266;152.4;238.2;0.0;0;200.0
4267;144.4;210.1;0.0;0;200.0
4268;121.5;151.7;0.0;0;200.0
4269;86.6;126.0;0.0;0;100.0
4270;79.5;96.1;0.0;0;100.0
4271;77.3;97.4;0.0;0;100.0
4272;77.1;90.6;0.0;0;0.0
4273;74.3;88.9;0.0;0;100.0
4274;72.6;96.8;0.0;0;100.0
4275;74.6;113.5;0.0;0;100.0
4276;76.8;105.8;0.0;0;100.0
4277;92.9;149.4;0.0;0;200.0
4278;137.6;198.7;0.0;0;300.0
4279;177.7;261.1;0.0;0;400.0
4280;201.3;346.2;0.0;0;400.0
4281;217.6;349.0;0.0;0;400.0
4282;207.8;338.1;0.0;0;400.0
4283;219.3;381.6;0.0;0;300.0
4284;217.1;353.3;0.0;0;400.0
4285;212.6;344.9;0.0;0;300.0
4286;209.2;340.9;0.0;0;300.0
4287;203.8;336.4;0.0;0;300.0
4288;198.5;331.5;0.0;0;300.0
4289;171.1;280.6;0.0;0;200.0
4290;151.8;220.1;0.0;0;200.0
4291;134.3;204.2;0.0;0;100.0
4292;104.6;173.5;0.0;0;100.0
4293;79.8;169.5;0.0;0;200.0
4294;72.6;110.7;0.0;0;0.0
4295;71.6;96.7;0.0;0;100.0
4296;72.2;86.9;0.0;0;100.0
4297;71.1;84.8;0.0;0;100.0
4298;69.1;82.9;0.0;0;100.0
4299;71.4;85.8;0.0;0;0.0
4300;71.1;82.9;0.0;0;100.0
4301;67.6;90.8;0.0;0;0.0
4302;72.3;114.5;0.0;0;200.0
4303;78.4;114.8;0.0;0;100.0
4304;89.1;146.5;0.0;0;200.0
4305;90.3;165.5;0.0;0;100.0
4306;92.6;155.6;0.0;0;200.0
4307;89.1;144.2;0.0;0;100.0
4308;81.6;148.8;0.0;0;100.0
4309;75.9;143.8;0.0;0;200.0
4310;75.8;138.0;0.0;0;100.0
4311;76.1;135.8;0.0;0;200.0
4312;77.0;138.5;0.0;0;100.0
4313;72.3;139.3;0.0;0;100.0
4314;75.2;138.9;0.0;0;200.0
4315;73.7;127.0;0.0;0;100.0
4316;74.8;111.8;0.0;0;100.0
4317;75.6;94.3;0.0;0;200.0
4318;72.6;92.9;0.0;0;100.0
4319;73.2;94.3;0.0;0;0.0
4320;75.0;90.2;0.0;0;100.0
4321;71.3;94.5;0.0;0;100.0
4322;73.5;92.4;0.0;0;100.0
4323;73.8;93.4;0.0;0;0.0
4324;71.9;93.6;0.0;0;100.0
4325;72.0;97.6;0.0;0;100.0
4326;73.5;109.9;0.0;0;100.0
4327;74.5;114.9;0.0;0;200.0
4328;88.7;151.4;0.0;0;100.0
4329;90.7;138.1;0.0;0;200.0
4330;95.0;125.4;0.0;0;100.0
4331;96.8;133.8;0.0;0;200.0
4332;88.8;129.6;0.0;0;100.0
4333;88.7;135.6;0.0;0;200.0
4334;89.9;134.0;0.0;0;200.0
4335;96.8;112.6;0.0;0;200.0
4336;99.2;108.8;0.0;0;200.0
4337;89.2;120.8;0.0;0;200.0
4338;84.6;116.5;0.0;0;100.0
4339;75.0;117.5;0.0;0;200.0
4340;77.2;124.4;0.0;0;200.0
4341;76.8;121.3;0.0;0;200.0
4342;76.6;116.9;0.0;0;0.0
4343;78.9;130.5;0.0;0;100.0
4344;79.7;122.7;0.0;0;100.0
4345;83.5;139.0;0.0;0;100.0
4346;87.4;161.3;0.0;0;100.0
4347;88.1;195.6;0.0;0;100.0
4348;90.3;223.4;0.0;0;100.0
4349;112.8;245.8;0.0;0;200.0
4350;148.2;264.0;0.0;0;300.0
4351;186.2;322.0;0.0;0;300.0
4352;213.5;386.7;0.0;0;400.0
4353;217.4;408.8;0.0;0;400.0
4354;221.6;434.3;0.0;0;300.0
4355;219.1;421.3;0.0;0;300.0
4356;215.6;351.5;0.0;0;300.0
4357;211.3;375.7;0.0;0;300.0
4358;198.4;362.7;0.0;0;300.0
4359;185.0;360.8;0.0;0;300.0
4360;180.0;345.1;0.0;0;200.0
4361;154.9;292.6;0.0;0;200.0
4362;133.7;237.2;0.0;0;200.0
4363;126.2;232.3;0.0;0;100.0
4364;115.6;194.9;0.0;0;200.0
4365;86.0;169.4;0.0;0;100.0
4366;77.5;103.2;0.0;0;100.0
4367;75.3;100.4;0.0;0;100.0
4368;77.8;99.8;0.0;0;100.0
4369;76.9;103.2;0.0;0;100.0
4370;73.4;110.1;0.0;0;100.0
4371;75.4;123.1;0.0;0;100.0
4372;81.6;122.9;0.0;0;100.0
4373;95.8;150.7;0.0;0;200.0
4374;126.4;193.6;0.0;0;200.0
4375;179.1;299.1;0.0;0;300.0
4376;195.9;382.9;0.0;0;300.0
4377;210.0;415.4;0.0;0;400.0
4378;212.5;433.3;0.0;0;300.0
4379;208.7;414.5;0.0;0;400.0
4380;197.4;374.4;0.0;0;300.0
4381;198.5;353.7;0.0;0;400.0
4382;198.9;382.9;0.0;0;300.0
4383;192.2;366.5;0.0;0;400.0
4384;193.6;383.2;0.0;0;300.0
4385;162.9;308.9;0.0;0;200.0
4386;136.4;247.8;0.0;0;100.0
4387;127.9;234.2;0.0;0;200.0
4388;111.9;202.7;0.0;0;100.0
4389;81.0;156.5;0.0;0;200.0
4390;78.3;126.9;0.0;0;0.0
4391;72.5;92.9;0.0;0;100.0
4392;74.0;91.2;0.0;0;100.0
4393;76.3;91.7;0.0;0;100.0
4394;72.5;104.0;0.0;0;100.0
4395;70.9;105.6;0.0;0;100.0
4396;74.7;111.8;0.0;0;100.0
4397;87.5;141.8;0.0;0;200.0
4398;129.7;168.7;0.0;0;300.0
4399;172.5;277.7;0.0;0;200.0
4400;185.0;355.9;0.0;0;400.0
4401;190.5;376.2;0.0;0;300.0
4402;187.9;367.4;0.0;0;300.0
4403;207.5;359.7;0.0;0;300.0
4404;210.8;331.9;0.0;0;300.0
4405;191.9;336.1;0.0;0;200.0
4406;189.7;326.1;0.0;0;200.0
4407;181.9;313.9;0.0;0;300.0
4408;184.3;323.3;0.0;0;200.0
4409;164.5;292.0;0.0;0;200.0
4410;146.9;251.6;0.0;0;100.0
4411;138.6;207.0;0.0;0;200.0
4412;115.6;163.8;0.0;0;100.0
4413;99.1;141.0;0.0;0;100.0
4414;92.4;121.2;0.0;0;100.0
4415;86.9;94.8;0.0;0;100.0
4416;87.3;89.0;0.0;0;100.0
4417;88.4;88.9;0.0;0;100.0
4418;86.8;93.1;0.0;0;100.0
4419;88.6;105.0;0.0;0;100.0
4420;92.5;109.9;0.0;0;100.0
4421;108.0;136.3;0.0;0;200.0
4422;130.2;187.5;0.0;0;200.0
4423;159.7;282.7;0.0;0;300.0
4424;186.6;340.6;0.0;0;300.0
4425;193.8;373.9;0.0;0;300.0
4426;195.8;365.7;0.0;0;300.0
4427;210.8;363.2;0.0;0;300.0
4428;214.4;344.0;0.0;0;400.0
4429;208.3;357.1;0.0;0;300.0
4430;199.3;339.8;0.0;0;300.0
4431;189.8;327.7;0.0;0;200.0
4432;187.7;317.7;0.0;0;300.0
4433;159.2;293.9;0.0;0;300.0
4434;145.8;230.7;0.0;0;0.0
4435;126.4;216.4;0.0;0;100.0
4436;93.8;182.8;0.0;0;100.0
4437;93.9;144.4;0.0;0;100.0
4438;86.2;99.9;0.0;0;100.0
4439;84.2;92.7;0.0;0;100.0
4440;84.1;87.3;0.0;0;100.0
4441;81.8;88.1;0.0;0;100.0
4442;81.8;101.6;0.0;0;100.0
4443;82.3;104.2;0.0;0;100.0
4444;83.7;101.9;0.0;0;100.0
4445;100.1;125.1;0.0;0;100.0
4446;125.9;172.6;0.0;0;200.0
4447;171.4;270.2;0.0;0;200.0
4448;188.0;333.9;0.0;0;100.0
4449;194.0;352.1;0.0;0;400.0
4450;195.0;376.3;0.0;0;300.0
4451;197.3;335.4;0.0;0;300.0
4452;193.9;293.2;0.0;0;300.0
4453;195.9;293.6;0.0;0;300.0
4454;195.7;310.2;0.0;0;300.0
4455;185.9;290.1;0.0;0;200.0
4456;183.7;292.1;0.0;0;300.0
4457;174.9;261.5;0.0;0;200.0
4458;145.1;218.9;0.0;0;200.0
4459;119.3;183.9;0.0;0;100.0
4460;91.1;134.5;0.0;0;100.0
4461;90.8;124.2;0.0;0;0.0
4462;85.9;96.9;0.0;0;100.0
4463;82.0;95.2;0.0;0;100.0
4464;80.4;81.2;0.0;0;100.0
4465;83.3;80.3;0.0;0;100.0
4466;80.9;80.2;0.0;0;100.0
4467;81.0;76.3;0.0;0;100.0
4468;83.2;84.4;0.0;0;100.0
4469;83.1;92.2;0.0;0;100.0
4470;68.2;108.0;0.0;0;100.0
4471;72.3;130.6;0.0;0;200.0
4472;74.5;147.5;0.0;0;0.0
4473;72.2;143.4;0.0;0;200.0
4474;74.9;126.6;0.0;0;0.0
4475;74.7;153.2;0.0;0;200.0
4476;72.1;155.0;0.0;0;100.0
4477;75.6;167.7;0.0;0;100.0
4478;78.2;138.5;0.0;0;0.0
4479;75.4;140.4;0.0;0;200.0
4480;75.8;132.7;0.0;0;0.0
4481;72.1;130.4;0.0;0;100.0
4482;70.0;136.5;0.0;0;100.0
4483;76.5;118.4;0.0;0;100.0
4484;79.2;94.9;0.0;0;100.0
4485;73.5;86.2;0.0;0;100.0
4486;67.2;88.0;0.0;0;100.0
4487;67.2;93.2;0.0;0;100.0
4488;70.9;89.3;0.0;0;100.0
4489;66.4;86.3;0.0;0;100.0
4490;65.4;82.2;0.0;0;100.0
4491;68.2;83.4;0.0;0;100.0
4492;66.2;80.4;0.0;0;100.0
4493;67.6;78.5;0.0;0;100.0
4494;72.3;92.4;0.0;0;100.0
4495;71.9;102.6;0.0;0;100.0
4496;71.6;103.0;0.0;0;100.0
4497;75.2;105.2;0.0;0;100.0
4498;73.7;131.8;0.0;0;100.0
4499;72.1;122.9;0.0;0;100.0
4500;86.4;121.8;0.0;0;100.0
4501;104.5;103.5;0.0;0;100.0
4502;98.4;108.5;0.0;0;100.0
4503;100.7;118.4;0.0;0;100.0
4504;92.8;100.5;0.0;0;100.0
4505;87.7;107.4;0.0;0;100.0
4506;70.1;103.1;0.0;0;100.0
4507;69.3;100.3;0.0;0;100.0
4508;71.0;97.2;0.0;0;100.0
4509;68.8;81.2;0.0;0;100.0
4510;68.4;94.1;0.0;0;100.0
4511;69.2;105.5;0.0;0;100.0
4512;68.1;96.0;0.0;0;100.0
4513;74.8;100.8;0.0;0;100.0
4514;79.4;131.7;0.0;0;100.0
4515;81.1;155.4;0.0;0;100.0
4516;86.7;195.6;0.0;0;100.0
4517;109.7;239.5;0.0;0;100.0
4518;139.2;257.9;0.0;0;200.0
4519;182.5;286.9;0.0;0;300.0
4520;214.7;363.5;0.0;0;400.0
4521;223.3;396.4;0.0;0;300.0
4522;209.9;367.4;0.0;0;400.0
4523;221.2;352.3;0.0;0;400.0
4524;218.5;327.4;0.0;0;300.0
4525;198.0;363.5;0.0;0;400.0
4526;198.6;356.0;0.0;0;100.0
4527;201.6;354.7;0.0;0;200.0
4528;189.4;341.3;0.0;0;100.0
4529;169.5;306.5;0.0;0;200.0
4530;145.1;223.3;0.0;0;100.0
4531;123.4;199.2;0.0;0;100.0
4532;96.4;142.2;0.0;0;100.0
4533;97.3;120.8;0.0;0;100.0
4534;87.1;90.2;0.0;0;100.0
4535;85.3;96.6;0.0;0;100.0
4536;87.2;91.8;0.0;0;100.0
4537;85.7;107.1;0.0;0;100.0
4538;83.4;105.0;0.0;0;100.0
4539;86.2;109.9;0.0;0;100.0
4540;91.3;116.8;0.0;0;100.0
4541;117.7;159.3;0.0;0;100.0
4542;145.8;203.2;0.0;0;200.0
4543;189.4;298.8;0.0;0;400.0
4544;207.9;376.5;0.0;0;300.0
4545;207.9;410.7;0.0;0;400.0
4546;211.6;377.8;0.0;0;400.0
4547;221.5;363.9;0.0;0;300.0
4548;220.7;365.9;0.0;0;300.0
4549;222.1;355.7;0.0;0;300.0
4550;191.6;330.3;0.0;0;200.0
4551;182.8;323.8;0.0;0;300.0
4552;179.3;321.0;0.0;0;200.0
4553;160.1;285.9;0.0;0;200.0
4554;134.3;233.2;0.0;0;100.0
4555;114.5;216.6;0.0;0;200.0
4556;92.2;181.2;0.0;0;100.0
4557;89.9;141.2;0.0;0;100.0
4558;86.4;114.5;0.0;0;100.0
4559;0.0;0.0;0.0;0;0.0
4560;0.0;0.0;0.0;0;0.0
4561;0.0;0.0;0.0;0;0.0
4562;0.0;0.0;0.0;0;0.0
4563;0.0;0.0;0.0;0;0.0
4564;0.0;0.0;0.0;0;0.0
4565;0.0;0.0;0.0;0;0.0
4566;0.0;0.0;0.0;0;0.0
4567;0.0;0.0;0.0;0;0.0
4568;0.0;0.0;0.0;0;0.0
4569;0.0;0.0;0.0;0;0.0
4570;0.0;0.0;0.0;0;0.0
4571;0.0;0.0;0.0;0;0.0
4572;0.0;0.0;0.0;0;0.0
4573;0.0;0.0;0.0;0;0.0
4574;146.5;256.4;0.0;0;300.0
4575;207.0;341.2;0.0;0;200.0
4576;202.2;331.2;0.0;0;300.0
4577;154.8;256.1;0.0;0;200.0
4578;146.4;218.2;0.0;0;100.0
4579;102.4;185.1;0.0;0;200.0
4580;86.1;162.0;0.0;0;100.0
4581;86.3;127.5;0.0;0;100.0
4582;79.0;111.1;0.0;0;200.0
4583;70.2;104.7;0.0;0;100.0
4584;73.1;95.2;0.0;0;100.0
4585;73.1;100.9;0.0;0;100.0
4586;70.0;112.1;0.0;0;100.0
4587;72.1;125.3;0.0;0;100.0
4588;78.8;125.1;0.0;0;100.0
4589;101.8;162.4;0.0;0;300.0
4590;154.0;232.8;0.0;0;200.0
4591;194.0;318.6;0.0;0;300.0
4592;204.2;334.8;0.0;0;300.0
4593;210.9;381.7;0.0;0;300.0
4594;208.7;377.2;0.0;0;300.0
4595;203.0;369.4;0.0;0;300.0
4596;205.1;336.1;0.0;0;300.0
4597;205.1;338.4;0.0;0;300.0
4598;196.9;320.3;0.0;0;300.0
4599;186.2;316.5;0.0;0;300.0
4600;185.5;315.7;0.0;0;200.0
4601;141.9;254.6;0.0;0;200.0
4602;134.4;220.0;0.0;0;200.0
4603;117.5;194.3;0.0;0;100.0
4604;109.6;152.4;0.0;0;200.0
4605;102.5;120.2;0.0;0;100.0
4606;97.2;103.6;0.0;0;100.0
4607;89.3;97.4;0.0;0;100.0
4608;72.0;95.4;0.0;0;100.0
4609;71.1;105.5;0.0;0;100.0
4610;73.4;118.3;0.0;0;100.0
4611;76.1;117.3;0.0;0;100.0
4612;76.3;118.5;0.0;0;100.0
4613;95.7;149.4;0.0;0;200.0
4614;148.0;201.2;0.0;0;300.0
4615;199.3;298.7;0.0;0;300.0
4616;214.0;317.2;0.0;0;300.0
4617;215.9;328.3;0.0;0;300.0
4618;221.8;293.1;0.0;0;300.0
